1508,9,20191022,20200907,3950,19.0
929,196,20191122,20200122,690,74.0
354,196,20190817,20201115,840,24.0
1196,91,20191004,20210423,3720,32.0
1848,91,20191109,20210703,4000,32.0
499,91,20200509,20200608,3440,82.0
604,91,20190531,20200621,3320,32.0
386,91,20200823,20201229,1680,74.5
406,91,20200706,20200711,3000,84.0
1536,91,20200322,20210412,2920,34.0
622,91,20190717,20201114,3080,34.0
1552,91,20190506,20190812,3520,82.0
1265,91,20190524,20210818,1640,37.0
134,91,20191201,20210528,1360,37.0
1220,91,20181228,20210814,3440,32.0
312,91,20190917,20200813,3640,32.0
1686,91,20190314,20200306,2760,34.0
1171,91,20191122,20200605,1240,37.0
1387,91,20190711,20210214,2680,34.0
450,91,20181202,20200302,3840,32.0
230,91,20180922,20191001,3120,34.0
583,91,20190208,20190401,2120,87.0
224,91,20190808,20200726,3840,32.0
720,91,20200518,20210702,1840,37.0
954,91,20180908,20200123,2920,34.0
848,91,20190219,20200424,3920,32.0
1377,91,20190120,20200326,1960,37.0
1633,91,20200701,20201214,1440,62.0
785,91,20200207,20200913,3920,32.0
1816,91,20200609,20201002,1400,74.5
1991,91,20181004,20210123,1960,37.0
579,12,20200715,20201013,1920,82.0
992,12,20191214,20210110,1240,32.0
1652,12,20200702,20201226,880,57.0
1969,12,20190202,20200218,680,32.0
842,12,20191128,20210417,740,32.0
958,12,20180928,20190521,1160,32.0
705,12,20190513,20210719,1440,32.0
881,12,20180908,20201009,1400,32.0
531,12,20190415,20200113,1380,32.0
1559,12,20200408,20200605,1380,82.0
1810,12,20200610,20201106,1420,57.0
886,12,20190323,20210417,1260,32.0
1669,12,20190427,20200311,920,32.0
394,12,20200608,20210526,940,32.0
884,12,20190322,20191017,1420,32.0
292,12,20190311,20201211,720,32.0
1993,178,20180926,20200531,2150,27.0
1025,178,20181127,20191016,2900,24.0
1589,178,20191231,20210207,3150,24.0
901,178,20200719,20210124,2100,39.5
921,178,20191117,20210117,4100,22.0
1253,178,20200712,20210520,2350,24.0
876,178,20200822,20210401,2900,24.0
1247,178,20190511,20200609,3100,24.0
871,178,20200709,20200901,2600,74.0
1314,178,20190404,20191203,2200,27.0
1534,178,20181202,20200327,2800,24.0
1942,178,20200219,20201017,1900,27.0
1032,178,20180901,20190214,3850,47.0
1505,178,20200516,20200709,4250,72.0
1603,178,20190608,20200318,2550,24.0
1999,178,20200803,20210303,2400,24.0
625,178,20200630,20210217,1950,27.0
375,178,20200628,20200711,2800,74.0
259,178,20190101,20191013,2900,24.0
443,178,20200219,20210425,3600,22.0
528,178,20200327,20201222,4400,19.0
215,178,20190727,20210301,2900,24.0
616,178,20181211,20200428,3500,22.0
195,177,20190801,20200323,1395,29.0
263,177,20200401,20201102,1275,29.0
1124,177,20200720,20201222,690,54.0
1980,177,20200705,20201014,1305,79.0
1446,177,20190821,20190827,855,79.0
1814,177,20190726,20210406,510,29.0
198,177,20191201,20200929,1035,29.0
1287,177,20191201,20200831,570,29.0
1230,177,20190528,20191218,840,29.0
395,177,20190402,20190806,540,66.5
1796,177,20200716,20210819,465,29.0
924,177,20190913,20210819,1305,29.0
536,177,20191018,20200528,870,29.0
1496,177,20190305,20210324,1080,29.0
1853,177,20190830,20200417,465,29.0
1518,177,20200524,20201101,450,41.5
1361,177,20181201,20200922,1095,29.0
222,177,20200203,20200320,1200,79.0
168,177,20190513,20191030,555,54.0
751,177,20190917,20191110,1065,79.0
1621,177,20190520,20200322,1080,29.0
1895,177,20200224,20200912,720,29.0
990,177,20190930,20200205,915,54.0
683,177,20181229,20210225,1200,29.0
629,177,20181027,20210520,915,29.0
324,177,20200505,20201016,1110,54.0
1578,177,20200405,20210124,1290,29.0
1628,93,20190130,20210626,600,29.0
158,93,20190314,20200225,1215,29.0
1798,93,20200412,20201213,1035,29.0
1800,93,20190612,20210726,1410,29.0
1629,93,20191214,20210807,1500,29.0
1388,93,20200305,20201222,705,29.0
1243,93,20181225,20210109,975,29.0
1217,93,20200314,20210214,885,29.0
740,93,20181211,20191118,750,29.0
780,93,20200209,20200813,780,41.5
428,93,20190617,20191120,705,54.0
160,93,20190814,20200515,690,29.0
987,93,20181119,20210426,1500,29.0
1874,93,20191130,20191208,900,79.0
1931,93,20200325,20200809,540,54.0
572,93,20180930,20200330,540,29.0
889,153,20181221,20210803,4800,29.0
270,153,20191120,20200107,2650,84.0
856,153,20180924,20190705,3250,32.0
912,153,20191211,20200503,2250,59.0
728,153,20190616,20191129,2700,59.0
899,153,20200421,20210423,2700,34.0
1376,153,20190524,20200515,2800,34.0
1333,153,20191006,20191227,3200,82.0
1507,153,20200721,20210804,2850,34.0
991,153,20180914,20200904,3650,32.0
1096,153,20190514,20210416,4050,29.0
1102,153,20190116,20201217,4800,29.0
355,153,20200321,20201101,4500,29.0
1576,153,20190104,20191011,3600,32.0
820,153,20190107,20200531,2000,37.0
1562,153,20181117,20200113,3650,32.0
1938,153,20200417,20210726,3750,32.0
1949,153,20190425,20210607,3400,32.0
1544,153,20200731,20201221,3100,57.0
1658,153,20200809,20210417,1950,37.0
385,153,20190603,20210422,3200,32.0
396,153,20181203,20210213,3550,32.0
390,153,20190620,20210607,2650,34.0
831,153,20200324,20200815,3800,57.0
746,153,20200201,20201030,2850,34.0
1412,153,20181122,20210102,2650,34.0
909,189,20191204,20200611,4050,31.5
1331,189,20190108,20200224,5000,16.0
556,189,20191006,20200416,4900,28.5
1378,189,20200307,20210713,2150,24.0
657,189,20190902,20210706,3050,21.0
1754,189,20190111,20190115,3200,71.0
1759,189,20190627,20191205,4550,28.5
1625,189,20200518,20200605,3050,71.0
1588,189,20190106,20210503,3850,19.0
376,189,20181015,20201117,1600,24.0
1479,189,20190915,20191016,4450,66.0
1543,189,20200620,20210509,1950,24.0
311,189,20190228,20190405,4050,69.0
1475,189,20190515,20190521,4450,66.0
789,189,20181007,20190621,2800,21.0
1602,189,20190531,20200628,5000,16.0
843,189,20190615,20200216,4250,19.0
437,189,20190808,20190813,3350,69.0
1416,189,20190930,20210502,3450,19.0
996,134,20200411,20210601,1320,34.0
1799,134,20190514,20210719,4000,29.0
1832,134,20200809,20210503,3200,29.0
1831,134,20200304,20210430,3040,29.0
511,134,20200115,20200309,1320,84.0
1727,134,20190804,20190805,2600,81.0
1007,134,20181125,20190520,2840,43.5
1489,134,20190831,20200503,1840,34.0
781,134,20181111,20201126,3400,29.0
410,134,20190227,20210609,1200,34.0
1668,134,20190811,20200716,3000,31.0
1232,134,20200628,20210712,1200,34.0
567,134,20190615,20190930,2920,81.0
727,134,20200804,20200926,4000,79.0
1846,134,20191208,20191223,3520,79.0
1521,134,20191217,20200418,3600,66.5
676,134,20191022,20200723,1920,34.0
101,134,20190406,20190701,1920,84.0
432,134,20190629,20200124,3400,29.0
1871,134,20190614,20200905,1200,34.0
1610,134,20200214,20201221,2520,31.0
1375,152,20190121,20210306,1940,34.0
388,152,20200327,20210123,1660,34.0
1478,152,20181224,20190624,1580,46.5
140,152,20190221,20200205,1100,34.0
1353,152,20200526,20210731,1740,34.0
1725,152,20190822,20200410,1440,34.0
1431,152,20190426,20190901,1860,59.0
771,152,20181111,20200925,1820,34.0
1445,152,20190406,20201201,2000,34.0
1596,152,20191006,20191019,1720,84.0
989,152,20191012,20191107,1360,84.0
1607,152,20190408,20200519,1880,34.0
1844,152,20200104,20200229,1000,84.0
1732,152,20200710,20201219,1380,59.0
821,152,20191209,20210723,1740,34.0
514,152,20181217,20201217,1940,34.0
1000,197,20190116,20190526,2200,66.5
776,197,20190817,20210320,3800,24.0
964,197,20200428,20210725,2350,26.0
1972,197,20191103,20210224,2800,26.0
1615,197,20190601,20200215,2800,26.0
1128,197,20200228,20200825,2000,41.5
608,197,20181027,20210815,2450,26.0
1166,197,20190928,20200413,3700,24.0
670,197,20190328,20200418,4650,21.0
1988,197,20181017,20201129,3100,26.0
1921,197,20190521,20190530,4400,71.0
1374,197,20190406,20210413,2750,26.0
1678,197,20200523,20200628,4950,71.0
764,197,20200527,20210523,4150,24.0
757,197,20190130,20201129,4350,24.0
967,129,20190920,20210809,1290,29.0
1933,129,20181215,20190529,1140,54.0
667,129,20190205,20210614,675,29.0
961,129,20190727,20200512,1425,29.0
640,129,20181124,20190827,1110,29.0
1973,129,20191221,20200522,1500,54.0
1162,129,20180921,20210208,945,29.0
1509,129,20181225,20200606,1410,29.0
1046,129,20200627,20210601,705,29.0
1189,129,20190321,20200317,465,29.0
1283,129,20200502,20210429,840,29.0
1623,129,20200806,20210516,1485,29.0
1950,129,20200801,20210118,870,54.0
517,129,20200623,20210809,1155,29.0
1905,129,20200125,20200828,825,29.0
795,41,20181007,20190315,810,59.0
1085,41,20190427,20200328,560,34.0
1807,41,20200408,20201119,1000,34.0
1349,41,20190406,20190706,430,84.0
1322,41,20190819,20200113,750,59.0
1105,41,20200322,20201027,400,34.0
1924,41,20190420,20190728,390,84.0
1352,41,20191212,20200722,710,34.0
1967,110,20190708,20210822,1560,29.0
1606,110,20190614,20190815,680,79.0
801,110,20200702,20200727,1180,79.0
1023,110,20200423,20210808,1600,29.0
456,110,20180922,20200506,1040,29.0
1902,110,20181114,20200725,1700,29.0
1409,110,20190531,20210801,1800,29.0
1104,110,20200514,20210209,920,29.0
1794,110,20190606,20200828,920,29.0
1474,110,20191230,20210322,920,29.0
289,108,20190612,20190926,1800,75.0
1286,108,20200618,20210114,1400,25.0
509,108,20190424,20210403,3080,20.0
919,108,20190627,20210215,1600,25.0
1890,108,20200320,20200425,2360,72.0
116,108,20200217,20200420,2320,72.0
1634,108,20190703,20201103,3160,20.0
1745,108,20190130,20200717,3920,17.0
1456,108,20191105,20200419,2880,45.0
1109,108,20181224,20200630,1360,25.0
295,108,20190411,20210610,2360,22.0
1462,108,20200808,20210128,2920,45.0
1079,108,20190107,20210302,3200,20.0
968,108,20200104,20200625,2120,47.0
488,108,20190112,20190413,2800,70.0
1568,108,20191214,20200815,1400,25.0
342,108,20181228,20190411,2640,59.5
589,158,20190731,20201123,2280,26.0
1040,158,20181114,20190603,2310,26.0
426,158,20180825,20190214,1890,41.5
1413,158,20190629,20210203,900,29.0
192,158,20200530,20210524,2490,26.0
1564,158,20190701,20210717,1140,29.0
1050,158,20181023,20181103,1410,79.0
165,158,20190111,20190916,990,29.0
226,158,20191115,20201102,2640,26.0
507,158,20200612,20200726,2700,76.0
503,158,20190524,20200813,2220,29.0
1103,158,20200315,20210104,1890,29.0
1656,158,20200125,20200416,1080,79.0
241,158,20190109,20200121,3000,26.0
1338,158,20200313,20200710,1620,66.5
1298,158,20200216,20200813,3000,38.5
1315,158,20190824,20210218,2550,26.0
798,158,20200601,20200720,1170,79.0
690,158,20190301,20210118,1950,29.0
711,158,20200713,20201022,2160,79.0
1714,150,20190202,20191028,2000,27.0
1067,150,20180905,20210111,3400,22.0
558,150,20190117,20200613,2520,24.0
357,150,20190819,20200719,2000,27.0
1074,150,20190524,20190822,2040,77.0
1292,150,20180903,20200212,2000,27.0
231,150,20190609,20210724,3080,22.0
294,150,20200206,20200624,3920,59.5
1721,150,20190130,20200418,3200,22.0
349,150,20190919,20190930,2400,74.0
1572,150,20190515,20200104,2160,24.0
571,150,20200705,20210722,3520,22.0
1898,150,20180916,20200130,3440,22.0
1386,150,20200619,20210516,3000,24.0
424,150,20190602,20200625,3080,22.0
1906,150,20200516,20201123,3200,34.5
1414,49,20191212,20201118,590,37.0
672,49,20181107,20190828,530,37.0
1655,49,20191013,20200301,1000,62.0
897,49,20200823,20200903,630,87.0
1985,49,20200720,20210122,730,49.5
938,49,20200626,20210620,480,37.0
1976,49,20200706,20201218,560,62.0
1970,49,20180831,20181022,720,87.0
1545,49,20200614,20210507,410,37.0
1119,49,20200223,20200718,620,62.0
1181,49,20200627,20201213,710,49.5
895,49,20200423,20210114,960,37.0
152,49,20191125,20210217,770,37.0
563,49,20191020,20200803,990,37.0
387,49,20190423,20201028,980,37.0
1618,49,20200618,20201205,840,49.5
1829,49,20181231,20200920,510,37.0
418,49,20190123,20200515,740,37.0
1582,49,20190816,20200908,990,37.0
580,49,20200125,20210819,880,37.0
1925,49,20200604,20210207,820,37.0
799,49,20190723,20200226,1000,37.0
578,181,20190805,20191003,675,77.0
1081,181,20190908,20200724,1230,27.0
1280,181,20200219,20210303,1215,27.0
1775,181,20200122,20200413,1380,77.0
1260,181,20190910,20201017,930,27.0
1879,181,20181003,20190804,990,27.0
1465,181,20190713,20200115,1335,39.5
678,181,20200620,20210311,1185,27.0
922,181,20190217,20201125,765,27.0
1396,181,20190607,20210715,780,27.0
853,181,20200604,20210223,900,27.0
1944,181,20181003,20190728,1470,27.0
1888,181,20190421,20190509,1395,77.0
445,181,20191031,20210802,1140,27.0
275,181,20191212,20200415,1170,64.5
491,181,20181207,20200913,1440,27.0
1782,181,20181214,20190130,1170,77.0
1899,181,20191106,20200816,525,27.0
851,181,20191219,20210308,1245,27.0
752,181,20181204,20190813,660,27.0
1581,181,20190828,20210607,825,27.0
1145,181,20200521,20210106,450,27.0
765,181,20191013,20210321,1410,27.0
784,181,20190211,20210211,630,27.0
1497,23,20181120,20210122,570,24.0
370,23,20200415,20201127,1245,24.0
131,23,20190820,20201027,1410,24.0
1730,23,20190827,20200816,1395,24.0
474,23,20181005,20200217,465,24.0
245,23,20200315,20200710,855,61.5
1129,23,20191014,20201216,1500,24.0
1090,23,20181128,20190805,1485,24.0
935,23,20190617,20190618,1500,74.0
436,23,20181021,20210524,1155,24.0
1078,23,20190114,20200314,825,24.0
1690,23,20191115,20191208,675,74.0
860,23,20191109,20200618,990,24.0
825,193,20200510,20200627,1500,79.0
1493,193,20191215,20200603,1230,41.5
1373,193,20200614,20210424,945,29.0
985,193,20180919,20200312,870,29.0
1359,193,20190723,20210626,660,29.0
1881,193,20191124,20200727,1245,29.0
1200,193,20191003,20200122,1350,79.0
1326,193,20200823,20210317,465,29.0
401,193,20190720,20190915,810,79.0
518,193,20200720,20210801,630,29.0
1476,193,20190207,20200831,765,29.0
314,193,20200505,20200528,1095,79.0
551,193,20190816,20200208,1305,41.5
1252,193,20200502,20210221,750,29.0
1299,193,20200706,20210319,1485,29.0
1682,193,20200514,20200816,1350,79.0
1739,193,20181219,20210322,1395,29.0
1947,193,20200817,20210721,1185,29.0
1506,154,20180923,20191006,4400,24.0
273,154,20190718,20200217,3050,27.0
1743,154,20190202,20201106,2150,29.0
1971,154,20190309,20210619,3550,27.0
1715,154,20190629,20210331,2950,29.0
303,154,20190505,20200103,2400,29.0
110,154,20200201,20210325,4450,24.0
1310,154,20190327,20190531,2450,79.0
458,154,20190717,20210821,2750,29.0
807,154,20190323,20200107,2350,29.0
638,154,20180930,20210209,3650,27.0
592,154,20200308,20210406,3000,29.0
778,154,20190928,20201221,3550,27.0
1444,154,20200822,20210614,1700,32.0
617,154,20200110,20210818,4500,24.0
135,154,20180915,20200821,3650,27.0
742,146,20190815,20200521,310,34.0
870,146,20191017,20201011,820,34.0
707,146,20191025,20201006,670,34.0
1099,146,20200116,20200305,540,84.0
1595,146,20190629,20191028,870,71.5
397,146,20200303,20200326,940,84.0
1328,146,20190420,20200429,640,34.0
933,146,20191221,20210508,800,34.0
412,146,20190120,20200326,440,34.0
824,146,20191017,20191108,850,84.0
1390,146,20200527,20200923,310,71.5
128,146,20181212,20210627,890,34.0
364,146,20200409,20200903,960,59.0
559,146,20200306,20200810,550,59.0
863,146,20190513,20201203,510,34.0
976,82,20200212,20200314,1400,87.0
1035,82,20190611,20190701,3880,82.0
745,82,20190905,20201024,1680,37.0
936,82,20190927,20201216,1560,37.0
1227,82,20200819,20201202,3600,69.5
369,82,20190131,20210602,3560,32.0
466,82,20190625,20210326,2600,34.0
549,82,20200419,20200716,3680,82.0
1719,82,20191007,20210430,2000,37.0
1424,82,20190416,20201104,3080,34.0
1428,82,20191112,20210330,2280,34.0
609,82,20181117,20201016,3280,34.0
754,82,20200417,20201004,1320,49.5
995,82,20190808,20210329,2640,34.0
1342,82,20191101,20200407,2120,62.0
1614,82,20180925,20190826,1680,37.0
1880,82,20190525,20200921,3880,32.0
1961,82,20190310,20200410,3440,32.0
741,82,20190228,20201028,1880,37.0
306,82,20181027,20190523,3840,32.0
361,169,20200801,20210601,3600,29.0
1384,169,20181020,20201125,4650,26.0
1301,169,20180926,20210713,3100,31.0
1178,169,20200411,20210616,4200,29.0
1172,169,20200524,20210117,3100,31.0
242,169,20180831,20191110,1850,34.0
448,169,20181207,20210401,4300,29.0
1927,169,20200417,20210525,1650,34.0
1664,169,20200405,20210815,2100,34.0
1198,169,20181206,20201008,2300,31.0
221,169,20190727,20201226,2050,34.0
344,169,20191105,20210308,4650,26.0
627,169,20200110,20200515,2700,68.5
495,169,20200412,20210417,3350,29.0
794,169,20200105,20210225,3450,29.0
1513,169,20190218,20200610,3300,31.0
529,115,20181218,20190704,670,24.0
1251,115,20190430,20210612,580,24.0
1270,115,20181007,20200808,680,24.0
1787,115,20191126,20200427,920,49.0
1195,115,20181010,20200214,520,24.0
1554,115,20191101,20200603,840,24.0
1370,115,20200211,20200812,990,36.5
661,115,20190125,20200928,980,24.0
1182,115,20200816,20210523,420,24.0
1494,115,20191004,20200127,410,74.0
883,115,20181102,20210328,370,24.0
1439,115,20190210,20201114,600,24.0
1687,115,20191119,20200406,520,49.0
663,115,20190323,20200417,550,24.0
760,115,20191105,20200327,580,61.5
1974,115,20190331,20191007,820,24.0
1116,31,20190721,20201213,4500,24.0
1897,31,20190115,20200302,2400,29.0
599,31,20200822,20210109,2600,54.0
265,31,20190804,20191113,1950,79.0
1418,31,20190928,20191116,2850,76.0
328,31,20190921,20201223,3200,26.0
478,31,20190602,20200227,3450,26.0
1519,31,20190928,20190930,3750,76.0
407,31,20190701,20200210,1750,29.0
256,31,20200116,20201220,3850,26.0
1114,31,20200616,20200812,3750,76.0
451,31,20200105,20210820,2850,26.0
956,31,20191008,20210227,2850,26.0
379,31,20190215,20210305,4150,24.0
173,31,20180927,20210501,3100,26.0
766,31,20190926,20201030,1600,29.0
854,31,20191119,20210820,4950,24.0
1121,31,20200120,20210214,3100,26.0
184,31,20181226,20210616,3100,26.0
685,31,20191027,20191206,4500,74.0
277,139,20181206,20190630,3400,39.5
1742,139,20190714,20210117,2250,29.0
1964,139,20191104,20201230,2850,29.0
1601,139,20200512,20210520,3250,27.0
942,139,20190603,20210731,4300,24.0
1860,139,20190807,20191124,1600,82.0
526,139,20181229,20210406,3000,29.0
931,139,20190208,20200914,4900,24.0
1922,139,20181109,20200925,3300,27.0
1577,139,20190323,20200312,2750,29.0
115,139,20200501,20210704,2700,29.0
1141,139,20200722,20210713,2200,29.0
1647,139,20181218,20190113,4300,74.0
1392,139,20200617,20201016,3500,64.5
613,139,20200208,20200803,4950,36.5
1481,139,20200317,20200823,3900,52.0
1284,139,20200416,20200701,4800,74.0
417,139,20190214,20210706,3700,27.0
1915,39,20200319,20210213,1440,22.0
500,39,20191230,20210511,1530,22.0
497,39,20190208,20200909,2340,22.0
1952,39,20200112,20210206,1740,22.0
1278,39,20190224,20210822,2790,19.0
1876,39,20181229,20191126,1860,22.0
999,39,20190430,20200527,1860,22.0
288,39,20190528,20200918,1110,22.0
1726,39,20200516,20200908,1920,59.5
1530,39,20190326,20190426,2490,72.0
1197,39,20200704,20210802,1860,22.0
971,39,20190417,20200821,1470,22.0
1583,39,20181207,20210405,1890,22.0
605,39,20190209,20201028,1110,22.0
1854,39,20190112,20201201,2700,19.0
248,39,20200605,20210429,2670,19.0
479,39,20190128,20191211,2160,22.0
1130,39,20191015,20210812,1380,22.0
1117,39,20190819,20200722,1260,22.0
1143,34,20191117,20210115,795,29.0
878,34,20191006,20210615,1320,29.0
125,34,20191208,20201126,825,29.0
1645,34,20200622,20201223,1065,41.5
293,34,20190112,20190504,585,66.5
643,34,20200215,20200618,765,66.5
832,34,20190322,20190526,1155,79.0
1466,34,20190622,20190705,1305,79.0
1421,34,20200411,20210721,1425,29.0
183,34,20200517,20210505,630,29.0
1943,34,20190607,20200830,735,29.0
1335,34,20200623,20210317,825,29.0
733,34,20191218,20191230,1110,79.0
459,34,20191211,20200710,510,29.0
1308,34,20200110,20200116,1215,79.0
1348,34,20191004,20210518,690,29.0
431,34,20190607,20200701,690,29.0
339,34,20200729,20201121,705,66.5
1407,34,20200721,20210616,615,29.0
329,34,20200209,20210501,600,29.0
1828,198,20190126,20210518,3920,19.0
419,198,20190104,20191119,3440,19.0
1537,198,20190625,20210811,2800,21.0
1185,198,20181115,20210221,2480,21.0
225,198,20190101,20200131,2000,24.0
1031,198,20190318,20190913,3840,31.5
1132,198,20180915,20200312,2600,21.0
139,198,20190618,20200419,1200,24.0
290,198,20200325,20210515,2240,21.0
1638,198,20200805,20210322,2960,21.0
373,198,20181004,20200708,2000,24.0
537,198,20191007,20210602,2400,21.0
296,198,20181118,20210613,2360,21.0
1425,198,20190117,20200301,1880,24.0
151,198,20190110,20210507,2760,21.0
1120,198,20190305,20200415,2640,21.0
1542,198,20181217,20210817,1440,24.0
1094,198,20190226,20190527,1320,74.0
816,198,20190520,20190903,1480,61.5
997,198,20200128,20210310,3120,21.0
839,198,20181001,20190428,3160,33.5
476,198,20190524,20191127,3520,31.5
793,198,20191122,20210720,2840,21.0
614,198,20190910,20200108,3360,56.5
684,198,20181012,20190328,2240,46.0
1695,198,20200604,20200706,1240,74.0
1244,198,20181106,20190516,1520,36.5
914,120,20190308,20201029,2400,32.0
413,120,20181206,20200818,1800,35.0
415,120,20190606,20200418,2160,32.0
267,120,20190918,20210324,1620,35.0
1671,120,20190608,20200611,1950,32.0
1965,120,20181010,20210220,1830,35.0
845,120,20190410,20191205,2490,32.0
492,120,20200422,20210806,2850,30.0
1728,120,20190612,20210508,2190,32.0
421,120,20181118,20210316,1680,35.0
934,120,20200819,20210822,1320,35.0
1206,120,20190119,20190420,1080,85.0
138,120,20200611,20201219,2280,44.5
1837,120,20190329,20210219,1560,35.0
1840,120,20200408,20210522,1020,35.0
1140,120,20200614,20210317,2040,32.0
211,120,20190722,20191020,2040,82.0
923,120,20190110,20190122,1500,85.0
1017,120,20190509,20210122,1260,35.0
1136,120,20190331,20210515,2370,32.0
722,120,20200714,20200830,1650,85.0
505,120,20190201,20210524,1620,35.0
656,50,20191111,20200402,600,54.0
1997,50,20200731,20210410,615,29.0
955,50,20181011,20200607,1260,29.0
969,50,20190217,20200218,735,29.0
1818,50,20200703,20210703,1230,29.0
907,50,20180911,20181121,960,79.0
706,50,20200322,20210109,1275,29.0
1661,50,20190504,20210328,795,29.0
1982,50,20200521,20210611,915,29.0
611,50,20190518,20210519,1425,29.0
568,50,20191205,20210117,1005,29.0
383,50,20190527,20190726,975,79.0
1011,50,20200321,20201014,1020,29.0
521,50,20190821,20200511,885,29.0
619,50,20200731,20200908,1455,79.0
1183,50,20190626,20190804,645,79.0
1867,50,20181211,20201125,1245,29.0
1733,50,20191214,20210208,1110,29.0
679,50,20200423,20200706,780,79.0
1737,68,20190513,20201120,735,25.0
865,68,20190727,20200605,1380,25.0
1362,68,20190310,20200918,1290,25.0
1219,68,20181128,20210316,1230,25.0
1334,68,20191026,20201019,540,25.0
1803,68,20180825,20181217,1305,62.5
830,68,20190519,20200828,600,25.0
1704,68,20200511,20200625,1050,75.0
829,68,20191108,20200429,540,50.0
716,68,20190217,20191003,810,25.0
1015,68,20200324,20210124,1365,25.0
1063,68,20190603,20210226,750,25.0
1566,184,20200211,20210404,1880,34.0
552,184,20190106,20201215,1900,34.0
950,184,20200714,20201116,1020,71.5
243,184,20191201,20210512,1040,34.0
1977,184,20190309,20210412,1500,34.0
1891,184,20191122,20210824,1740,34.0
725,184,20190305,20190416,1800,84.0
1620,184,20190710,20210517,860,34.0
297,184,20191115,20210712,620,34.0
1264,184,20190312,20190422,1800,84.0
1469,184,20200112,20210618,1860,34.0
1422,184,20190206,20200506,1320,34.0
893,184,20190823,20210606,1720,34.0
687,184,20200603,20210819,800,34.0
1242,184,20190805,20210328,1220,34.0
1801,184,20200227,20201204,1000,34.0
